segment_id	audio_filepath	duration	snr_db	vad_ratio	text_raw	text_clean	word_count	speaker_id
waxal_asr_575d43e769214291b6a853edab8e56c5	data/fulfulde_run/audio/waxal_asr_575d43e769214291b6a853edab8e56c5.wav	8.207	41.3	0.84	Asee her o waddi maayɗo goo o ɗon ɓaari, o ɗon ɓaari kad doo debbo ɗon hoolda bee gorko jemma.	asee her o waddi maayɗo goo o ɗon ɓaari o ɗon ɓaari kad doo debbo ɗon hoolda bee gorko jemma	20	unknown
waxal_asr_348a004766834172b7bb332d7e12f15a	data/fulfulde_run/audio/waxal_asr_348a004766834172b7bb332d7e12f15a.wav	2.76	56.51	0.74	E no gaasa waatori?	e no gaasa waatori	4	unknown
waxal_asr_b8baad49b3ab419ababfb9958cf6cbfa	data/fulfulde_run/audio/waxal_asr_b8baad49b3ab419ababfb9958cf6cbfa.wav	4.818	46.98	0.82	laamɗo wari tawi hunnde nde, mbooɗga goo ɗon waali.	laamɗo wari tawi hunnde nde mbooɗga goo ɗon waali	9	unknown
waxal_asr_a222735bf02947d58d2cdfb0e8c714e0	data/fulfulde_run/audio/waxal_asr_a222735bf02947d58d2cdfb0e8c714e0.wav	3.805	50.04	0.85	mbi’a ɓuudi ɓuuti ma, kuɓɓa yiite,	mbi a ɓuudi ɓuuti ma kuɓɓa yiite	7	unknown
waxal_asr_356103a145694727bfa27ed97e1f8304	data/fulfulde_run/audio/waxal_asr_356103a145694727bfa27ed97e1f8304.wav	5.373	28.44	0.96	Taalel taalel kuɗel gommbel, gommbirgel caka fellere maama kanumjo.	taalel taalel kuɗel gommbel gommbirgel caka fellere maama kanumjo	9	unknown
waxal_asr_9b3937c046324a5f88e310a5ca11ea6d	data/fulfulde_run/audio/waxal_asr_9b3937c046324a5f88e310a5ca11ea6d.wav	2.525	52.78	0.62	Ɗum dilli kiita.	ɗum dilli kiita	3	unknown
waxal_asr_52cc3b20f7fc4264a599af88b57184e9	data/fulfulde_run/audio/waxal_asr_52cc3b20f7fc4264a599af88b57184e9.wav	2.892	48.15	0.82	kay min en cenndirtaa;	kay min en cenndirtaa	4	unknown
waxal_asr_1aee36924185447a95c15aae972620d0	data/fulfulde_run/audio/waxal_asr_1aee36924185447a95c15aae972620d0.wav	15.129	52.31	0.79	Suy ɓikkoy goo kam naa ndocci, weeti fajira, Sammbo dawi : Alla woonane no mbaalduɗa bee mettuɗum ɓernde. Laa laa, ummee ndillen.	suy ɓikkoy goo kam naa ndocci weeti fajira sammbo dawi alla woonane no mbaalduɗa bee mettuɗum ɓernde laa laa ummee ndillen	21	unknown
waxal_asr_7d08d1d2db1549128d7c7de4d1c87c3f	data/fulfulde_run/audio/waxal_asr_7d08d1d2db1549128d7c7de4d1c87c3f.wav	7.38	31.67	0.89	Ɓiira ɓe mbii to ɓe caalake maral laamɗo oo, ɓe nasti maral laamɗo ooya nii ɓe ndaɗi,	ɓiira ɓe mbii to ɓe caalake maral laamɗo oo ɓe nasti maral laamɗo ooya nii ɓe ndaɗi	17	unknown
waxal_asr_6725c2e99c4747ad9b76e426179e3cb7	data/fulfulde_run/audio/waxal_asr_6725c2e99c4747ad9b76e426179e3cb7.wav	5.228	48.38	0.84	Dundeehi wii mo yahu Sato ɓinngel am, yahu sato;	dundeehi wii mo yahu sato ɓinngel am yahu sato	9	unknown
waxal_asr_fad1c86e83974f519443585ad178dd41	data/fulfulde_run/audio/waxal_asr_fad1c86e83974f519443585ad178dd41.wav	2.801	53.59	0.81	ko baa wii no, ko daa wii no?	ko baa wii no ko daa wii no	8	unknown
waxal_asr_98dcb8c33f17471db783eff2698dff15	data/fulfulde_run/audio/waxal_asr_98dcb8c33f17471db783eff2698dff15.wav	4.436	45.1	0.86	Yoo, e waande an ko pilnyitaniɗaa?	yoo e waande an ko pilnyitaniɗaa	6	unknown
waxal_asr_a8cd0c7e24f94469a1d2200824c6c489	data/fulfulde_run/audio/waxal_asr_a8cd0c7e24f94469a1d2200824c6c489.wav	20.755	49.71	0.79	Jiire jaɓa jey fowru goo, roondo seeɗa, fowru jaɓa roondo jey jiire ɓe njaha seeɗa. Jam ɓe njehi ɓe ɓaɗi wuro goo, jiire wii : soobaajo fowru mi bu’oyan; yoo en ndoonte haa ɗoo.	jiire jaɓa jey fowru goo roondo seeɗa fowru jaɓa roondo jey jiire ɓe njaha seeɗa jam ɓe njehi ɓe ɓaɗi wuro goo jiire wii soobaajo fowru mi bu oyan yoo en ndoonte haa ɗoo	34	unknown
waxal_asr_d48c2056092d4751a9a47560a8da9933	data/fulfulde_run/audio/waxal_asr_d48c2056092d4751a9a47560a8da9933.wav	2.46	21.32	0.93	mo yeeso annoora ngarmi laargo;	mo yeeso annoora ngarmi laargo	5	unknown
waxal_asr_3005602393784721bfb1862c37b6a06c	data/fulfulde_run/audio/waxal_asr_3005602393784721bfb1862c37b6a06c.wav	7.038	36.96	0.92	O tawi gilɗi tati, kad doo o loorti o wii mallumjo, mallumjo wii mo o acca.	o tawi gilɗi tati kad doo o loorti o wii mallumjo mallumjo wii mo o acca	16	unknown
waxal_asr_1a5c31a95c5f42d58d2121bee1c0c299	data/fulfulde_run/audio/waxal_asr_1a5c31a95c5f42d58d2121bee1c0c299.wav	2.52	51.2	0.69	Mbuulu dilli keeraandi.	mbuulu dilli keeraandi	3	unknown
waxal_asr_bc2b9759c9824127a2987741f564bf7d	data/fulfulde_run/audio/waxal_asr_bc2b9759c9824127a2987741f564bf7d.wav	4.107	46.93	0.88	waato leɗɗe man fuu sakkini nder maayo,	waato leɗɗe man fuu sakkini nder maayo	7	unknown
waxal_asr_48e4fad14b4942d09799fb04463cdaad	data/fulfulde_run/audio/waxal_asr_48e4fad14b4942d09799fb04463cdaad.wav	3.36	39.7	0.83	jidde nyaamuri’en ɗoo pat tawon,	jidde nyaamuri en ɗoo pat tawon	6	unknown
waxal_asr_3fc74fbafc7c47089e4318a89536a98f	data/fulfulde_run/audio/waxal_asr_3fc74fbafc7c47089e4318a89536a98f.wav	4.115	26.06	0.93	Tum nii non non, tum nii non non haa ɓinngel goo waɗi reedu.	tum nii non non tum nii non non haa ɓinngel goo waɗi reedu	13	unknown
waxal_asr_29dc5f298c854bb9bb273a7a5b7225ae	data/fulfulde_run/audio/waxal_asr_29dc5f298c854bb9bb273a7a5b7225ae.wav	4.08	48.23	0.71	jam, ɓe njooɗi, ɓe njooɗi, ɓikkoy ngari;	jam ɓe njooɗi ɓe njooɗi ɓikkoy ngari	7	unknown
waxal_asr_1685574f93894c42adfd1573ea2ebebc	data/fulfulde_run/audio/waxal_asr_1685574f93894c42adfd1573ea2ebebc.wav	18.43	53.61	0.72	Ɓe ɗon ngewta bee debbo hm hm! No ngaɗan mi? O wii non non o wanngi dow maɓɓe, o wii : ko ngewtoton? Ɓe mbii : lh! Naa ndaa mi wari goɗɗo ɗoo, mi anndaa no ngaɗan mi.	ɓe ɗon ngewta bee debbo hm hm no ngaɗan mi o wii non non o wanngi dow maɓɓe o wii ko ngewtoton ɓe mbii lh naa ndaa mi wari goɗɗo ɗoo mi anndaa no ngaɗan mi	36	unknown
waxal_asr_aea4861c50e54ea691f129c80c45e256	data/fulfulde_run/audio/waxal_asr_aea4861c50e54ea691f129c80c45e256.wav	4.492	49.55	0.85	Ɓe mbii hunnde ndee ɗoo laamɗo fiyi bay bay.	ɓe mbii hunnde ndee ɗoo laamɗo fiyi bay bay	9	unknown
waxal_asr_653010b7395943229159ee4a1d892697	data/fulfulde_run/audio/waxal_asr_653010b7395943229159ee4a1d892697.wav	2.785	57.1	0.78	E no ngaari ɓiroora?	e no ngaari ɓiroora	4	unknown
waxal_asr_e890d652b2ba412196307a2654691bf0	data/fulfulde_run/audio/waxal_asr_e890d652b2ba412196307a2654691bf0.wav	7.348	44.81	0.76	Jam, o wi’ata puldebbo goo yoo : jottakam miin kam to Alla gaddiri kam,	jam o wi ata puldebbo goo yoo jottakam miin kam to alla gaddiri kam	14	unknown
waxal_asr_404060924aa049d7a7d5d53f4d48861a	data/fulfulde_run/audio/waxal_asr_404060924aa049d7a7d5d53f4d48861a.wav	5.738	43.98	0.83	Jam, debbo goo reedu yottake, debbo boo danyii, danyi debbo.	jam debbo goo reedu yottake debbo boo danyii danyi debbo	10	unknown
waxal_asr_f1996250f42b4b45895d0a805797e691	data/fulfulde_run/audio/waxal_asr_f1996250f42b4b45895d0a805797e691.wav	2.011	40.74	0.85	Ɓe nanngi wicco maako goo :	ɓe nanngi wicco maako goo	5	unknown
waxal_asr_cc0004c04699449290e38664e9940667	data/fulfulde_run/audio/waxal_asr_cc0004c04699449290e38664e9940667.wav	8.362	41.73	0.89	O yehi haa corɓoowo gawri : corɓoowo hokkorammi nyaande mi yahronoya mbamnga;	o yehi haa corɓoowo gawri corɓoowo hokkorammi nyaande mi yahronoya mbamnga	11	unknown
waxal_asr_be0e0be1900643d0b70d4b00ea9aa9e9	data/fulfulde_run/audio/waxal_asr_be0e0be1900643d0b70d4b00ea9aa9e9.wav	3.54	55.5	0.69	Dugusaare ɓesni, ngaron, ngaron;	dugusaare ɓesni ngaron ngaron	4	unknown
waxal_asr_60f575eef01940f9a48d9f549e5798c7	data/fulfulde_run/audio/waxal_asr_60f575eef01940f9a48d9f549e5798c7.wav	9.376	56.68	0.68	aan sonndu, to mi neli ma no mbi’ata? No mbi’an mi kam : cet cet cet;	aan sonndu to mi neli ma no mbi ata no mbi an mi kam cet cet cet	17	unknown
waxal_asr_7131663d1f2d4210a34f4c65e10f98b3	data/fulfulde_run/audio/waxal_asr_7131663d1f2d4210a34f4c65e10f98b3.wav	15.603	52.97	0.73	Kadi boo ɓiira laamɗo sirka parr! Ɓiira pucci goo nyaara ndo’’o nder ndiyam goo, heɓaay, walaa caaliingu ko ngootu.	kadi boo ɓiira laamɗo sirka parr ɓiira pucci goo nyaara ndo o nder ndiyam goo heɓaay walaa caaliingu ko ngootu	20	unknown
waxal_asr_46fa0337570248eabb0b288bb0793c22	data/fulfulde_run/audio/waxal_asr_46fa0337570248eabb0b288bb0793c22.wav	21.921	45.46	0.85	mi ɗon yi’a kusel jawle nii, ngadda non yam kusel himɓe! o yehi o nyeɗoyi, o wari o jooɗi maako, o nyaami, o haari, jam o nyeɗoyi ndiyam o yari, o we’’iti daago ɗon, o wari o ɓaarti, o we’’iti o waali,	mi ɗon yi a kusel jawle nii ngadda non yam kusel himɓe o yehi o nyeɗoyi o wari o jooɗi maako o nyaami o haari jam o nyeɗoyi ndiyam o yari o we iti daago ɗon o wari o ɓaarti o we iti o waali	45	unknown
waxal_asr_fe3c4983b2664d2b87ee24d3483fa503	data/fulfulde_run/audio/waxal_asr_fe3c4983b2664d2b87ee24d3483fa503.wav	2.017	54.28	0.63	Yoo ayyee?	yoo ayyee	2	unknown
waxal_asr_33cf237fd07a4802af1e49a78acd262b	data/fulfulde_run/audio/waxal_asr_33cf237fd07a4802af1e49a78acd262b.wav	5.396	38.38	0.9	ɓe eewi Hamman goo way! Wari non fecci nder maɓɓe pak!	ɓe eewi hamman goo way wari non fecci nder maɓɓe pak	11	unknown
waxal_asr_fb617c29e51547e7aabb413a7ed0fba1	data/fulfulde_run/audio/waxal_asr_fb617c29e51547e7aabb413a7ed0fba1.wav	2.183	54.46	0.76	kay mi haɓɓataa ma.	kay mi haɓɓataa ma	4	unknown
waxal_asr_0909378020a643c9800153b3eb5d5115	data/fulfulde_run/audio/waxal_asr_0909378020a643c9800153b3eb5d5115.wav	19.748	49.13	0.83	Duule toɓi helti, luggere heewi ndiyam, fuɗi ɓoore, mbaala nyaami haari, rimi njawdiri, ɓe ndokki mo njawdiri o yahrani cubboowo subbani mo jaaral, o yuwi noorwa nder ndiyam.	duule toɓi helti luggere heewi ndiyam fuɗi ɓoore mbaala nyaami haari rimi njawdiri ɓe ndokki mo njawdiri o yahrani cubboowo subbani mo jaaral o yuwi noorwa nder ndiyam	28	unknown
waxal_asr_e1986361c2844837b5f7322b5dfc41c6	data/fulfulde_run/audio/waxal_asr_e1986361c2844837b5f7322b5dfc41c6.wav	6.952	48.11	0.72	jam, o jippi, o wii mo : jippa jottakam a daɗi, o jippi.	jam o jippi o wii mo jippa jottakam a daɗi o jippi	12	unknown
waxal_asr_b6285303a138418bb9358214d4ecef76	data/fulfulde_run/audio/waxal_asr_b6285303a138418bb9358214d4ecef76.wav	2.7	53.57	0.68	himɓe o waddata?	himɓe o waddata	3	unknown
waxal_asr_1b3585c574c74b35a6f694e6f436b636	data/fulfulde_run/audio/waxal_asr_1b3585c574c74b35a6f694e6f436b636.wav	3.057	51.36	0.8	Taa seek le! Taa war ɗi;	taa seek le taa war ɗi	6	unknown
waxal_asr_fa0767f5b9fe4c689a39968c44bb41f2	data/fulfulde_run/audio/waxal_asr_fa0767f5b9fe4c689a39968c44bb41f2.wav	10.32	48.47	0.69	ammaa ndaa ɓe takani ma haako follere, taa taa nyaam follere, mettooɗa tis non acca.	ammaa ndaa ɓe takani ma haako follere taa taa nyaam follere mettooɗa tis non acca	15	unknown
waxal_asr_227048e3d95d477bac74db7bac3f5944	data/fulfulde_run/audio/waxal_asr_227048e3d95d477bac74db7bac3f5944.wav	2.117	42.17	0.89	suka njaala mi njala mi;	suka njaala mi njala mi	5	unknown
waxal_asr_5b9a4c9b8b0d41468cf4612a26a5f4cc	data/fulfulde_run/audio/waxal_asr_5b9a4c9b8b0d41468cf4612a26a5f4cc.wav	2.302	58.38	0.66	ko ndokkuɗaami?	ko ndokkuɗaami	2	unknown
waxal_asr_cd742832152a48afaa574903924bab0b	data/fulfulde_run/audio/waxal_asr_cd742832152a48afaa574903924bab0b.wav	24.129	50.11	0.71	ɗoftam, hooy bamɗe ɗoftaa yam babel feere, baaba hoo’i bamɗe ɗofti mo, ɓe njehi kam, ɓe adi kuujeeji kam, diga jawe care’en, limce, buhuuje gawri’en, noy noy’en, jam ɓe adi ɓe koori ;	ɗoftam hooy bamɗe ɗoftaa yam babel feere baaba hoo i bamɗe ɗofti mo ɓe njehi kam ɓe adi kuujeeji kam diga jawe care en limce buhuuje gawri en noy noy en jam ɓe adi ɓe koori	36	unknown
waxal_asr_716a1a96880347cd930739bf16c3d8cb	data/fulfulde_run/audio/waxal_asr_716a1a96880347cd930739bf16c3d8cb.wav	3.282	23.89	0.93	mo huduure e daande Daari-Bano.	mo huduure e daande daari-bano	5	unknown
waxal_asr_7949e9457c9442389149da8c1e2fc815	data/fulfulde_run/audio/waxal_asr_7949e9457c9442389149da8c1e2fc815.wav	19.496	56.2	0.74	O wa’’i o dilli, o eeri maayo o dilli, o yehoyi o silmini. Moy fuu wi’a : o debbo, wuro fuu ɗon nyo’a, goɗɗo boo wi’a : a’aa, on ɗon ngi’a o gorko nii, o debbo, o gorko nii, o debbo.	o wa i o dilli o eeri maayo o dilli o yehoyi o silmini moy fuu wi a o debbo wuro fuu ɗon nyo a goɗɗo boo wi a a aa on ɗon ngi a o gorko nii o debbo o gorko nii o debbo	45	unknown
waxal_asr_0d85069d5f214b3ab9ea83dac620055e	data/fulfulde_run/audio/waxal_asr_0d85069d5f214b3ab9ea83dac620055e.wav	5.919	53.22	0.77	Ɓe ngaɗan saahi naa malli haala timmi hikka nde?	ɓe ngaɗan saahi naa malli haala timmi hikka nde	9	unknown
waxal_asr_9c652255475040db91df0436d54e971f	data/fulfulde_run/audio/waxal_asr_9c652255475040db91df0436d54e971f.wav	7.181	52.14	0.7	Ɓinngel ngel, baaba maagel laafungel, daada maagel laafungel ;	ɓinngel ngel baaba maagel laafungel daada maagel laafungel	8	unknown
waxal_asr_b0f83efc5a3e4e5abf18245d584151d5	data/fulfulde_run/audio/waxal_asr_b0f83efc5a3e4e5abf18245d584151d5.wav	21.36	50.03	0.77	Jam, mo layɓi kuuje goo, mo huuci, yaadikko hooli haa ɓadi faɗɗugo mo, jam, tataɓre maajum, roondi mo kuuje goo sakiti ɓaawo maako, o faandi dundeehi goo o wi’ata :	jam mo layɓi kuuje goo mo huuci yaadikko hooli haa ɓadi faɗɗugo mo jam tataɓre maajum roondi mo kuuje goo sakiti ɓaawo maako o faandi dundeehi goo o wi ata	30	unknown
waxal_asr_aba93836a1af4ed4aa9aedd101ecee7f	data/fulfulde_run/audio/waxal_asr_aba93836a1af4ed4aa9aedd101ecee7f.wav	7.272	41.35	0.86	To noorji goo dilli nii, jiire hooca geeraaɗe goo yaha defa haa yiite nyaama.	to noorji goo dilli nii jiire hooca geeraaɗe goo yaha defa haa yiite nyaama	14	unknown
waxal_asr_a87a567e9242459d8ddaeb23637f6b72	data/fulfulde_run/audio/waxal_asr_a87a567e9242459d8ddaeb23637f6b72.wav	4.907	32.71	0.93	koo’a laanyirgal ngaɗa e buurudu maako, mbi’a caa jiga,	koo a laanyirgal ngaɗa e buurudu maako mbi a caa jiga	11	unknown
waxal_asr_622807fd38a04bfa8a09fced45af2950	data/fulfulde_run/audio/waxal_asr_622807fd38a04bfa8a09fced45af2950.wav	5.945	42.04	0.85	Derkeejo goo wii : booɗɗum, o hokki mo o yari o wii : mbelɗam kam.	derkeejo goo wii booɗɗum o hokki mo o yari o wii mbelɗam kam	13	unknown
waxal_asr_ed8507d9b63647c9903a9e965073a857	data/fulfulde_run/audio/waxal_asr_ed8507d9b63647c9903a9e965073a857.wav	5.863	34.8	0.89	Mbuulu kam ɗon saaɓna haa dilli haa ladde nyaamuri en non nii,	mbuulu kam ɗon saaɓna haa dilli haa ladde nyaamuri en non nii	12	unknown
waxal_asr_0597772da80548f28f9622aedf47e8c7	data/fulfulde_run/audio/waxal_asr_0597772da80548f28f9622aedf47e8c7.wav	10.416	51.26	0.82	Adda wii mo yoo : ɓii daada am! ayyee ɓe ɗalani en ɓe ɗon ndema gawri nyaamen nii, a waran mo?	adda wii mo yoo ɓii daada am ayyee ɓe ɗalani en ɓe ɗon ndema gawri nyaamen nii a waran mo	20	unknown
waxal_asr_8f0f82e1615d4c57b44a25edc9e27da3	data/fulfulde_run/audio/waxal_asr_8f0f82e1615d4c57b44a25edc9e27da3.wav	2.34	53.17	0.63	malla ɓe acci?	malla ɓe acci	3	unknown
waxal_asr_6729743b9d1c4c69ad54f42f3bf36e84	data/fulfulde_run/audio/waxal_asr_6729743b9d1c4c69ad54f42f3bf36e84.wav	4.312	51.55	0.82	Kad doo o wi’a yoo : suka njaala mi njala mi;	kad doo o wi a yoo suka njaala mi njala mi	11	unknown
waxal_asr_f10de89a86374c13923660f512a60225	data/fulfulde_run/audio/waxal_asr_f10de89a86374c13923660f512a60225.wav	22.287	52.37	0.76	Ɓikkon kon, kon ɗiɗon, kon ummi kon ndilli teɓoygo tasɓaawo, kon njehi gootel majjiri gootel, ngel ɗoo boo heɓtaay laawol, nasti ladde non, yehi tawi ɓiira saare mbarooga, nasti jooɗi ;	ɓikkon kon kon ɗiɗon kon ummi kon ndilli teɓoygo tasɓaawo kon njehi gootel majjiri gootel ngel ɗoo boo heɓtaay laawol nasti ladde non yehi tawi ɓiira saare mbarooga nasti jooɗi	30	unknown
waxal_asr_ea808db555a34c95bc5c50befd22d2b0	data/fulfulde_run/audio/waxal_asr_ea808db555a34c95bc5c50befd22d2b0.wav	14.697	44.13	0.87	Jam, caycayɗo goo hooci jiire bee gaaraaji mum, hooci, hooci, hooci haa ɓaawo dilli, yehi caka cak maayo nii ta’i gaaraaji goo, acci jiire goo nder ndiyam.	jam caycayɗo goo hooci jiire bee gaaraaji mum hooci hooci hooci haa ɓaawo dilli yehi caka cak maayo nii ta i gaaraaji goo acci jiire goo nder ndiyam	28	unknown
waxal_asr_3b139dfb951c4424ab003dc4d2c362e9	data/fulfulde_run/audio/waxal_asr_3b139dfb951c4424ab003dc4d2c362e9.wav	4.6	35.19	0.94	Taalel taatel, kuɗel gombel, caka fellere maama jaɓoowo	taalel taatel kuɗel gombel caka fellere maama jaɓoowo	8	unknown
waxal_asr_7c91da6fa072479b85834bd90d9ee5c8	data/fulfulde_run/audio/waxal_asr_7c91da6fa072479b85834bd90d9ee5c8.wav	5.746	30.98	0.93	Jam, o ummi o fiɗɗi nyeerude o wari, o wii mo : noy mbeeteɗaa?	jam o ummi o fiɗɗi nyeerude o wari o wii mo noy mbeeteɗaa	13	unknown
waxal_asr_06c65460768d408c93b11d384186fdcf	data/fulfulde_run/audio/waxal_asr_06c65460768d408c93b11d384186fdcf.wav	11.34	47.03	0.76	rewɓe canjidiri, laamɗo hooci debbo kuturuujo, kuturuujo boo hooci debbo laamɗo. Jam, ɓe njooɗi kadi.	rewɓe canjidiri laamɗo hooci debbo kuturuujo kuturuujo boo hooci debbo laamɗo jam ɓe njooɗi kadi	15	unknown
waxal_asr_077c451bc2b44f1ea14055396595872c	data/fulfulde_run/audio/waxal_asr_077c451bc2b44f1ea14055396595872c.wav	13.132	45.7	0.81	Ɓiira maccuɓeeji ɗon mbaali sera, pucci hiji wii mo : a yii ɓe ɗoo ɓe mbii sinaa to ɓe kumpitake a debbo naa a gorko.	ɓiira maccuɓeeji ɗon mbaali sera pucci hiji wii mo a yii ɓe ɗoo ɓe mbii sinaa to ɓe kumpitake a debbo naa a gorko	24	unknown
waxal_asr_878cbbf12a4c4a07ace67cdcb3c3104f	data/fulfulde_run/audio/waxal_asr_878cbbf12a4c4a07ace67cdcb3c3104f.wav	3.417	50.04	0.69	Ɗum daaydini ɗum jooɗi.	ɗum daaydini ɗum jooɗi	4	unknown
waxal_asr_bcb7ed0196fa456a86721661ee40a1d1	data/fulfulde_run/audio/waxal_asr_bcb7ed0196fa456a86721661ee40a1d1.wav	2.348	50.12	0.85	Damseere ɓesni ngaron.	damseere ɓesni ngaron	3	unknown
waxal_asr_bb9ca0f107054ea18657dee79caf229f	data/fulfulde_run/audio/waxal_asr_bb9ca0f107054ea18657dee79caf229f.wav	3.423	55.71	0.75	gorko goo kam saalake.	gorko goo kam saalake	4	unknown
waxal_asr_e479f1c570434eb4a04babead4446bf3	data/fulfulde_run/audio/waxal_asr_e479f1c570434eb4a04babead4446bf3.wav	4.665	45.83	0.84	Suka goo boo kaŋum boo maayi, muti nder lesdi.	suka goo boo kaŋum boo maayi muti nder lesdi	9	unknown
waxal_asr_1ff34194b1604e3ab002c7887f993159	data/fulfulde_run/audio/waxal_asr_1ff34194b1604e3ab002c7887f993159.wav	5.47	44.02	0.86	Nden o tuurti o yehi o wari o wii debbo maako yoo : ndaa .	nden o tuurti o yehi o wari o wii debbo maako yoo ndaa	13	unknown
waxal_asr_8b63bea2b89a45d6888f86c28c790769	data/fulfulde_run/audio/waxal_asr_8b63bea2b89a45d6888f86c28c790769.wav	12.06	49.63	0.69	O wi’ata debbo yoo, bana gujjo goo, o wi’ata debbo yoo : hoocu, hooci waddoyi ko keɓynoomi goo naa;	o wi ata debbo yoo bana gujjo goo o wi ata debbo yoo hoocu hooci waddoyi ko keɓynoomi goo naa	20	unknown
waxal_asr_e244bd8695644c849b309c1bfc373c84	data/fulfulde_run/audio/waxal_asr_e244bd8695644c849b309c1bfc373c84.wav	12.137	42.71	0.86	Yowwaa! corɓoowo wii yoo : ɓanndu am pat ɗon nyaaanya, sonaa to mi heɓi leeɓol min kam mi wujake mi fuɗɗa hokkugo ma nyaande.	yowwaa corɓoowo wii yoo ɓanndu am pat ɗon nyaaanya sonaa to mi heɓi leeɓol min kam mi wujake mi fuɗɗa hokkugo ma nyaande	23	unknown
waxal_asr_18fde91335c4477982a888488f2de8c0	data/fulfulde_run/audio/waxal_asr_18fde91335c4477982a888488f2de8c0.wav	7.937	40.91	0.87	Jam, o ɓaditi saare, debbo Ibiraahim goo wi’ata : gora Ibiraahim laarataake;	jam o ɓaditi saare debbo ibiraahim goo wi ata gora ibiraahim laarataake	12	unknown
waxal_asr_7544a6a5cbc048389d3a59d1347b98cb	data/fulfulde_run/audio/waxal_asr_7544a6a5cbc048389d3a59d1347b98cb.wav	22.63	50.76	0.77	Jiire goo yehi nder nguɓe jooɗi, jooɗi warti : an boo yah bu’oy soobaajo fowru; naa min kam naa bu’e naawaay yam, o wii mo : yah, to a yehi a jooɗake haa gaɗa wumre ɗoo a otti a otti,	jiire goo yehi nder nguɓe jooɗi jooɗi warti an boo yah bu oy soobaajo fowru naa min kam naa bu e naawaay yam o wii mo yah to a yehi a jooɗake haa gaɗa wumre ɗoo a otti a otti	40	unknown
waxal_asr_4ab20e20b0234816aa3e9e5fc4b9ff6c	data/fulfulde_run/audio/waxal_asr_4ab20e20b0234816aa3e9e5fc4b9ff6c.wav	5.714	52.96	0.75	haa nde tati o wii : mi yaaɓataa lesdi bee kosɗe am.	haa nde tati o wii mi yaaɓataa lesdi bee kosɗe am	11	unknown
waxal_asr_c25a9659afb44fdea41df99c912da085	data/fulfulde_run/audio/waxal_asr_c25a9659afb44fdea41df99c912da085.wav	24.133	49.23	0.79	Derke sukaajo ɓaŋi debbo. O ɓaŋi derkeejo debbo, derkeejo debbo yiɗaa mo kanko boo o yiɗi derkeejo debbo. O yiɗi derkeejo debbo jooɗo, derkeejo yiɗaa mo fuu. To o nasti suudu nii wurto yaasi, to o wurtake kaŋum boo nasta suudu.	derke sukaajo ɓaŋi debbo o ɓaŋi derkeejo debbo derkeejo debbo yiɗaa mo kanko boo o yiɗi derkeejo debbo o yiɗi derkeejo debbo jooɗo derkeejo yiɗaa mo fuu to o nasti suudu nii wurto yaasi to o wurtake kaŋum boo nasta suudu	41	unknown
waxal_asr_f1dc542dc47c4b75b48337a56ad919b9	data/fulfulde_run/audio/waxal_asr_f1dc542dc47c4b75b48337a56ad919b9.wav	14.224	48.78	0.84	jaɓɓe goo rimi ɓikkoy goo haa dow ton goo, o itti ɓikkoy jaɓɓe goo o ɓolti o wudini ɓinngel, o hooci jey laalawal man ɗoo, ɗon juuti goo, o fuufi fiiit!	jaɓɓe goo rimi ɓikkoy goo haa dow ton goo o itti ɓikkoy jaɓɓe goo o ɓolti o wudini ɓinngel o hooci jey laalawal man ɗoo ɗon juuti goo o fuufi fiiit	31	unknown
waxal_asr_11e1c65cb7a54a19a951c92c5b9b6ad7	data/fulfulde_run/audio/waxal_asr_11e1c65cb7a54a19a951c92c5b9b6ad7.wav	3.437	36.12	0.9	O wi’ata yoo : mi layɓoy mi warti;	o wi ata yoo mi layɓoy mi warti	8	unknown
waxal_asr_5eee19a5beae48cdab80b4a57d296c51	data/fulfulde_run/audio/waxal_asr_5eee19a5beae48cdab80b4a57d296c51.wav	10.646	46.13	0.83	ɓiira laamɗo tappi bay bay, ɓiira wuro fuu mooɓti haa ɓe tasna mo, ɓiira pucci caaɓni ɓaawo maako.	ɓiira laamɗo tappi bay bay ɓiira wuro fuu mooɓti haa ɓe tasna mo ɓiira pucci caaɓni ɓaawo maako	18	unknown
waxal_asr_4dd3dff41bf847b5bc996ae58e829357	data/fulfulde_run/audio/waxal_asr_4dd3dff41bf847b5bc996ae58e829357.wav	11.52	43.44	0.78	Jemma waɗi, debbo goo, gorko ummi yehi gaɗa suudu, hoo’i hokki maccuɗo mum wurre, yehi waaldi bee debbo goo.	jemma waɗi debbo goo gorko ummi yehi gaɗa suudu hoo i hokki maccuɗo mum wurre yehi waaldi bee debbo goo	20	unknown
waxal_asr_9e918d91fd1f4646930c9b1f726d16f1	data/fulfulde_run/audio/waxal_asr_9e918d91fd1f4646930c9b1f726d16f1.wav	8.767	36.92	0.88	Kad doo ɗum faɓɓa, ɗum faɓɓa, ɗum faɓɓa, ɗum faɓɓa ɓe mbi’a mo : Hamma ta’i hoondu ma min ndaara naa?	kad doo ɗum faɓɓa ɗum faɓɓa ɗum faɓɓa ɗum faɓɓa ɓe mbi a mo hamma ta i hoondu ma min ndaara naa	22	unknown
